Cannot refer row number greater than or equal to current row number for this Charge type,Không thể tham chiếu số dòng lớn hơn hoặc bằng số dòng hiện tại cho loại Phí này
Cannot select charge type as 'On Previous Row Amount' or 'On Previous Row Total' for first row,Không thể chọn loại phí là 'Trên số tiền dòng trước' hoặc 'Trên tổng dòng trước' cho dòng đầu tiên
Cannot set as Lost as Sales Order is made.,Không thể đặt là Mất vì Đơn bán hàng đã được lập.
Cannot set authorization on basis of Discount for {0},Không thể đặt ủy quyền dựa trên Chiết khấu cho {0}
Cannot set multiple Item Defaults for a company.,Không thể đặt nhiều Giá trị mặc định vật tư cho một công ty.
Cannot set quantity less than delivered quantity,Không thể đặt số lượng nhỏ hơn số lượng đã giao
Cannot set quantity less than received quantity,Không thể đặt số lượng nhỏ hơn số lượng đã nhận
Cannot set the field <b>{0}</b> for copying in variants,Không thể đặt trường &lt;b>{0}&lt;/b> để sao chép trong các biến thể
Cannot transfer Employee with status Left,Không thể chuyển Nhân viên có trạng thái Đã nghỉ việc
Cannot {0} {1} {2} without any negative outstanding invoice,Không thể {0} {1} {2} mà không có bất kỳ hóa đơn công nợ âm nào
Capital Equipments,Thiết bị vốn
Capital Stock,Vốn cổ phần
Capital Work in Progress,Chi phí xây dựng cơ bản dở dang
Cart,Giỏ hàng
Cart is Empty,Giỏ hàng trống
Case No(s) already in use. Try from Case No {0},Số phiếu (các) đã được sử dụng. Thử từ Số phiếu {0}
Cash,Tiền mặt
Cash Flow Statement,Báo cáo lưu chuyển tiền tệ
Cash Flow from Financing,Lưu chuyển tiền tệ từ hoạt động tài chính
Cash Flow from Investing,Lưu chuyển tiền tệ từ hoạt động đầu tư
Cash Flow from Operations,Lưu chuyển tiền tệ từ hoạt động kinh doanh
Cash In Hand,Tiền mặt tồn quỹ
Cash or Bank Account is mandatory for making payment entry,Tài khoản tiền mặt hoặc ngân hàng là bắt buộc để lập bút toán thanh toán
Cashier Closing,Đóng ca thu ngân
Category,Danh mục
Category Name,Tên danh mục
Caution,Cảnh báo
Central Tax,Thuế Trung ương
Certification,Chứng nhận
Cess,Phí
Change Amount,Thay đổi số tiền
Change Item Code,Thay đổi mã vật tư
Change Release Date,Thay đổi ngày phát hành
Change Template Code,Thay đổi mã mẫu
Changing Customer Group for the selected Customer is not allowed.,Không được phép thay đổi Nhóm khách hàng cho Khách hàng đã chọn.
Chapter,Chương
Chapter information.,Thông tin chương.
Charge of type 'Actual' in row {0} cannot be included in Item Rate,Phí loại 'Thực tế' ở dòng {0} không thể bao gồm trong Giá vật tư
Chargeble,Có thể tính phí
Charges are updated in Purchase Receipt against each item,Các khoản phí được cập nhật trong Phiếu nhập mua đối với từng vật tư
"Charges will be distributed proportionately based on item qty or amount, as per your selection","Các khoản phí sẽ được phân phối tỷ lệ thuận dựa trên số lượng hoặc số tiền vật tư, theo lựa chọn của bạn"
Chart of Cost Centers,Sơ đồ Trung tâm chi phí
Check all,Chọn tất cả
Checkout,Thanh toán
Chemical,Hóa chất
Cheque,Séc
Cheque/Reference No,Số séc/tham chiếu
Cheques Required,Yêu cầu séc
Cheques and Deposits incorrectly cleared,Séc và tiền gửi đã được xóa không chính xác
Child Task exists for this Task. You can not delete this Task.,Nhiệm vụ con tồn tại cho Nhiệm vụ này. Bạn không thể xóa Nhiệm vụ này.
Child nodes can be only created under 'Group' type nodes,Các nút con chỉ có thể được tạo dưới các nút loại 'Nhóm'
Child warehouse exists for this warehouse. You can not delete this warehouse.,Kho con tồn tại cho kho này. Bạn không thể xóa kho này.
Circular Reference Error,Lỗi tham chiếu vòng tròn
City,Thành phố
City/Town,Thành phố/Thị trấn
Clay,Đất sét
Clear filters,Xóa bộ lọc
Clear values,Xóa giá trị
Clearance Date,Ngày thanh toán bù trừ
Clearance Date not mentioned,Ngày thanh toán bù trừ chưa được đề cập
Clearance Date updated,Ngày thanh toán bù trừ đã được cập nhật
Client,Khách hàng
Client ID,ID khách hàng
Client Secret,Mã bí mật khách hàng
Clinical Procedure,Thủ tục lâm sàng
Clinical Procedure Template,Mẫu thủ tục lâm sàng
Close Balance Sheet and book Profit or Loss.,Đóng bảng cân đối kế toán và ghi nhận Lãi hoặc Lỗ.
Close Loan,Đóng khoản vay
Close the POS,Đóng POS
Closed,Đã đóng
Closed order cannot be cancelled. Unclose to cancel.,Không thể hủy đơn hàng đã đóng. Vui lòng mở lại để hủy.
Closing (Cr),Cuối kỳ (Có)
Closing (Dr),Cuối kỳ (Nợ)
Closing (Opening + Total),Cuối kỳ (Đầu kỳ + Tổng cộng)
Closing Account {0} must be of type Liability / Equity,Tài khoản khóa sổ {0} phải có loại Nợ phải trả / Vốn chủ sở hữu
Closing Balance,Số dư cuối kỳ
Code,Mã
Collapse All,Thu gọn tất cả
Color,Màu
Colour,Màu sắc
Combined invoice portion must equal 100%,Phần hóa đơn kết hợp phải bằng 100%
Commercial,Thương mại
Commission,Hoa hồng
Commission Rate %,Tỷ lệ hoa hồng %
Commission on Sales,Hoa hồng bán hàng
Commission rate cannot be greater than 100,Tỷ lệ hoa hồng không thể lớn hơn 100
Community Forum,Diễn đàn cộng đồng
Company (not Customer or Supplier) master.,Thông tin công ty (không phải Khách hàng hoặc Nhà cung cấp).
Company Abbreviation,Tên viết tắt công ty
Company Abbreviation cannot have more than 5 characters,Tên viết tắt công ty không thể có nhiều hơn 5 ký tự
Company Name,Tên công ty
Company Name cannot be Company,Tên công ty không thể là Công ty
Company currencies of both the companies should match for Inter Company Transactions.,Tiền tệ của cả hai công ty phải khớp nhau cho các Giao dịch giữa các công ty.
Company is manadatory for company account,Công ty là bắt buộc đối với tài khoản công ty
Company name not same,Tên công ty không giống
Company {0} does not exist,Công ty {0} không tồn tại
Compensatory leave request days not in valid holidays,Số ngày yêu cầu nghỉ bù không nằm trong các ngày lễ hợp lệ
Complaint,Khiếu nại
Completion Date,Ngày hoàn thành
Computer,Máy tính
Condition,Điều kiện
Configure,Cấu hình
Configure {0},Cấu hình {0}
Confirmed orders from Customers.,Các đơn hàng đã xác nhận từ Khách hàng.
Connect Amazon with ERPNext,Kết nối Amazon với ERPNext
Connect Shopify with ERPNext,Kết nối Shopify với ERPNext
Connect to Quickbooks,Kết nối với Quickbooks
Connected to QuickBooks,Đã kết nối với QuickBooks
Connecting to QuickBooks,Đang kết nối với QuickBooks
Consultation,Tư vấn
Consultations,Các buổi tư vấn
Consulting,Tư vấn
Consumable,Vật tư tiêu hao
Consumed,Đã tiêu thụ
Consumed Amount,Số tiền đã tiêu thụ
Consumed Qty,Số lượng đã tiêu thụ
Consumer Products,Sản phẩm tiêu dùng
Contact,Liên hệ
Contact Us,Liên hệ chúng tôi
Content,Nội dung
Content Masters,Thông tin chính về nội dung
Content Type,Loại nội dung
Continue Configuration,Tiếp tục cấu hình
Contract,Hợp đồng
Contract End Date must be greater than Date of Joining,Ngày kết thúc hợp đồng phải lớn hơn Ngày vào làm
Contribution %,Tỷ lệ đóng góp %
Contribution Amount,Số tiền đóng góp
Conversion factor for default Unit of Measure must be 1 in row {0},Hệ số chuyển đổi cho Đơn vị đo lường mặc định phải là 1 ở dòng {0}
Conversion rate cannot be 0 or 1,Tỷ giá chuyển đổi không thể là 0 hoặc 1
Convert to Group,Chuyển đổi thành Nhóm
Convert to Non-Group,Chuyển đổi thành Không Nhóm
Cosmetics,Mỹ phẩm
Cost Center,Trung tâm chi phí
Cost Center Number,Số trung tâm chi phí
Cost Center and Budgeting,Trung tâm chi phí và Ngân sách
Cost Center is required in row {0} in Taxes table for type {1},Trung tâm chi phí là bắt buộc ở dòng {0} trong bảng Thuế cho loại {1}
Cost Center with existing transactions can not be converted to group,Trung tâm chi phí có giao dịch hiện có không thể chuyển đổi thành nhóm
Cost Center with existing transactions can not be converted to ledger,Trung tâm chi phí có giao dịch hiện có không thể chuyển đổi thành sổ cái
Cost Centers,Các trung tâm chi phí
Cost Updated,Chi phí đã cập nhật
Cost as on,Chi phí tính đến
Cost of Delivered Items,Giá vốn hàng bán
Cost of Goods Sold,Giá vốn hàng bán
Cost of Issued Items,Giá vốn vật tư đã xuất
Cost of New Purchase,Giá vốn hàng mua mới
Cost of Purchased Items,Giá vốn hàng đã mua
Cost of Scrapped Asset,Giá vốn tài sản đã thanh lý
Cost of Sold Asset,Giá vốn tài sản đã bán
Cost of various activities,Chi phí của các hoạt động khác nhau
"Could not create Credit Note automatically, please uncheck 'Issue Credit Note' and submit again","Không thể tạo Hóa đơn giảm trừ tự động, vui lòng bỏ chọn 'Phát hành Hóa đơn giảm trừ' và gửi lại"
Could not generate Secret,Không thể tạo Mã bí mật
Could not retrieve information for {0}.,Không thể truy xuất thông tin cho {0}.
Could not solve criteria score function for {0}. Make sure the formula is valid.,Không thể giải quyết hàm tính điểm tiêu chí cho {0}. Đảm bảo công thức hợp lệ.
Could not solve weighted score function. Make sure the formula is valid.,Không thể giải quyết hàm tính điểm có trọng số. Đảm bảo công thức hợp lệ.
Could not submit some Salary Slips,Không thể nộp một số Phiếu lương
"Could not update stock, invoice contains drop shipping item.","Không thể cập nhật kho, hóa đơn chứa vật tư giao hàng trực tiếp."
Country wise default Address Templates,Các mẫu địa chỉ mặc định theo quốc gia
Course Code:,Mã khóa học:
Course Enrollment {0} does not exists,Đăng ký khóa học {0} không tồn tại
Course Schedule,Lịch học
Course:,Khóa học:
Cr,Có
Create,Tạo
Create BOM,Tạo BOM
Create Delivery Trip,Tạo chuyến giao hàng
Create Employee,Tạo nhân viên
Create Employee Records,Tạo Hồ sơ nhân viên
"Create Employee records to manage leaves, expense claims and payroll","Tạo hồ sơ nhân viên để quản lý nghỉ phép, yêu cầu chi phí và bảng lương"
Create Fee Schedule,Tạo Lịch biểu học phí
Create Fees,Tạo Học phí
Create Inter Company Journal Entry,Tạo Bút toán nhật ký giữa các công ty
Create Invoice,Tạo hóa đơn
Create Invoices,Tạo hóa đơn
Create Job Card,Tạo Phiếu công việc
Create Journal Entry,Tạo Bút toán nhật ký
Create Lead,Tạo khách hàng tiềm năng
Create Leads,Tạo khách hàng tiềm năng
Create Maintenance Visit,Tạo chuyến thăm bảo trì
Create Material Request,Tạo Yêu cầu vật tư
Create Multiple,Tạo nhiều
Create Opening Sales and Purchase Invoices,Tạo các hóa đơn bán hàng và mua hàng đầu kỳ
Create Payment Entries,Tạo các khoản thanh toán
Create Payment Entry,Tạo khoản thanh toán
Create Print Format,Tạo định dạng in
Create Purchase Order,Tạo Đơn đặt hàng
Create Purchase Orders,Tạo Đơn đặt hàng
Create Quotation,Tạo Báo giá
Create Sales Invoice,Tạo Hóa đơn bán hàng
Create Sales Order,Tạo Đơn bán hàng
Create Sales Orders to help you plan your work and deliver on-time,Tạo Đơn bán hàng để giúp bạn lập kế hoạch công việc và giao hàng đúng hạn
Create Sample Retention Stock Entry,Tạo phiếu nhập kho mẫu giữ lại
Create Student,Tạo học sinh/sinh viên
Create Student Batch,Tạo Lô học sinh/sinh viên
Create Student Groups,Tạo nhóm học sinh/sinh viên
Create Supplier Quotation,Tạo báo giá nhà cung cấp
